"EWZ.Open" "EWZ.High" "EWZ.Low" "EWZ.Close" "EWZ.Volume" "EWZ.Adjusted"
"2010-10-04" 77.970001 78.339996 77.459999 78.160004 16755500 65.986701
"2010-10-05" 78.559998 79.949997 78.300003 79.68 25495600 67.269961
"2010-10-06" 79.489998 79.650002 78.349998 78.639999 19436200 66.391939
"2010-10-07" 79.099998 79.209999 76.889999 77.580002 18886900 65.497034
"2010-10-08" 77.760002 79.410004 77.650002 79.029999 13632300 66.721196
"2010-10-11" 79.489998 79.989998 79.199997 79.300003 8337200 66.949148
"2010-10-12" 78.830002 79.419998 78.089996 79.099998 12636400 66.780293
"2010-10-13" 80.190002 81.300003 80.059998 80.919998 14763200 68.316831
"2010-10-14" 80.599998 81.209999 80.199997 80.529999 16466400 67.987573
"2010-10-15" 81.18 81.239998 79.970001 80.400002 17042300 67.877823
"2010-10-18" 79.900002 80.989998 79.790001 80.07 12727400 67.599218
"2010-10-19" 78.120003 78.760002 77.029999 77.650002 25719800 65.556131
"2010-10-20" 77.949997 79.129997 77.839996 78.440002 19473500 66.223091
"2010-10-21" 78.199997 78.800003 75.900002 76.68 26005400 64.737206
"2010-10-22" 77.5 77.529999 75.699997 76.099998 18335600 64.247539
"2010-10-25" 76.93 77.519997 76.529999 76.800003 12324100 64.838519
"2010-10-26" 76.43 78.07 76.379997 77.739998 12520900 65.632111
"2010-10-27" 77.279999 77.32 75.75 76.239998 19315600 64.365734
"2010-10-28" 77 77.330002 75.959999 76.669998 11073000 64.728762
"2010-10-29" 76.93 77.239998 76.68 77.040001 12639700 65.041137
"2010-11-01" 77.440002 78.730003 77.400002 78.029999 15263800 65.876945
"2010-11-02" 79.139999 79.489998 78.349998 79.230003 11606800 66.89005
"2010-11-03" 79.32 79.449997 78.239998 79.379997 15045100 67.016683
"2010-11-04" 80.339996 81.769997 80.330002 81.580002 16522800 68.87404
"2010-11-05" 81.410004 81.57 80.529999 81.160004 11470100 68.519456
"2010-11-08" 80.300003 81.129997 80.07 80.82 8553800 68.232407
"2010-11-09" 81.099998 81.239998 78.43 79.129997 13044600 66.80562
